DATE,MaxHourlyDryBulbTemperature,tmax_avg,tmax_clim,tmax_clim_smoothed,t85_clim,t85_clim_smoothed,t90_clim,t90_clim_smoothed,dz_x_250_21d,dz_x_250_24d,dz_x_250_28d,dz_y_250_21d,dz_y_250_24d,dz_y_250_28d,z_aus_250_21d,z_aus_250_24d,z_aus_250_28d,avg_dz_x_250_21d,avg_dz_x_250_24d,avg_dz_x_250_28d,avg_dz_y_250_21d,avg_dz_y_250_24d,avg_dz_y_250_28d,dz_x_500_21d,dz_x_500_24d,dz_x_500_28d,dz_y_500_21d,dz_y_500_24d,dz_y_500_28d,z_aus_500_21d,z_aus_500_24d,z_aus_500_28d,avg_dz_x_500_21d,avg_dz_x_500_24d,avg_dz_x_500_28d,avg_dz_y_500_21d,avg_dz_y_500_24d,avg_dz_y_500_28d,dz_x_850_21d,dz_x_850_24d,dz_x_850_28d,dz_y_850_21d,dz_y_850_24d,dz_y_850_28d,z_aus_850_21d,z_aus_850_24d,z_aus_850_28d,avg_dz_x_850_21d,avg_dz_x_850_24d,avg_dz_x_850_28d,avg_dz_y_850_21d,avg_dz_y_850_24d,avg_dz_y_850_28d,DailyPrecipitation_21d,DailyPrecipitation_24d,DailyPrecipitation_28d,DailyAverageWindSpeed_21d,DailyAverageWindSpeed_24d,DailyAverageWindSpeed_28d,RelativeHumidity_21d,RelativeHumidity_24d,RelativeHumidity_28d,MaxHourlyDryBulbTemperature_21d,MaxHourlyDryBulbTemperature_24d,MaxHourlyDryBulbTemperature_28d,MinHourlyDryBulbTemperature_21d,MinHourlyDryBulbTemperature_24d,MinHourlyDryBulbTemperature_28d,NAO_21d,NAO_24d,NAO_28d,SOI_34d,Arkansas-White-Red Region_34d,California Region_34d,Great Basin Region_34d,Great Lakes Region_34d,Lower Colorado Region_34d,Lower Mississippi Region_34d,Mid Atlantic Region_34d,Missouri Region_34d,New England Region_34d,Ohio Region_34d,Pacific Northwest Region_34d,Rio Grande Region_34d,Souris-Red-Rainy Region_34d,South Atlantic-Gulf Region_34d,Tennessee Region_34d,Texas-Gulf Region_34d,Upper Colorado Region_34d,Upper Mississippi Region_34d,anom_34d,phase_21d,phase_24d,phase_28d,amplitude_21d,amplitude_24d,amplitude_28d
7/1/2018,39.4,38.13333333,33.83214286,34.57536168,36.92347787,37.49517478,37.65155291,38.18285277,-0.999870292,-1.148441041,-0.984378035,1.287154033,2.32418415,1.953615529,10723.15133,10704.90825,10742.05971,1.789244023,1.258054789,1.391795907,3.5382826,4.32773245,3.980395914,-0.471739238,-1.02318614,-0.994138157,0.46652304,0.9119683,0.686134169,5774.873367,5775.3268,5789.461286,1.085971248,0.715283098,0.566962226,1.9521333,2.57346465,2.229825871,0.934802811,0.221636107,0.620464909,0.341461156,0.163704621,0.25835422,1518.341667,1499.57225,1480.291314,0.354159127,0.170842069,-0.220985811,0.60841044,0.69731446,0.382274246,0,0.7,0,4.2,3.95,4,72.1233861,67.64706966,67.76319725,35.96666667,36.125,36.28571429,23.03333333,23.275,22.67142857,-18.03,-103.5525,-57.24714286,-3.297142857,-53.0278895,-40.79783886,-16.20525107,18.1055595,-59.39186964,-9.615093129,30.91984443,-5.204936381,-5.340347264,2.044739686,-1.082201443,-53.03155536,-35.97900321,32.964257,20.14710686,-65.27413743,-47.28981614,-25.34779036,0.795942518,6.666666667,6,4.428571429,0.372923203,0.539521742,0.505923986
7/2/2018,37.8,38.5,34.40357143,34.62281066,37.61516922,37.49576637,38.3715687,38.17240844,-1.21459298,-1.135427544,-0.705517402,2.220200133,1.787401575,1.980113371,10716.167,10699.70725,10745.56929,1.40845879,1.576076787,1.357141829,3.545816433,4.142732775,4.120956743,-0.510779726,-1.18992156,-0.699010654,0.949908367,0.43139333,0.899723041,5763.313633,5770.1083,5795.530343,0.78731864,0.935350142,0.567881747,2.032709833,2.394492075,2.339820929,1.506312186,0.575847207,0.515659787,0.6037633,0.261365317,0.307134389,1503.630633,1498.0083,1487.641429,0.128264857,0.341319027,-0.189736036,0.75534733,0.620966543,0.448445556,0,0,0.4,5.2,4.125,4.128571429,70.75680894,66.6399948,69.29908254,36.13333333,36.825,35.97142857,24.13333333,22.95,23.01428571,-16.97,-76.9525,-82.02857143,-6.587857143,-54.61655964,-40.93102607,-16.74047893,17.32383657,-59.17516457,-11.33647634,31.70596536,-5.500961381,-6.609891079,1.928717443,-1.878135521,-53.3714625,-34.45909186,33.23260471,20.19881436,-67.09448564,-47.66525243,-24.88606014,0.836568039,6,6.25,4.857142857,0.303076123,0.297501705,0.462419714
7/3/2018,38.3,37.6,34.64814815,34.6409229,37.24377952,37.5105566,37.85510583,38.18641628,-1.971544676,-1.355030293,-0.546566841,1.77241292,1.483880575,1.911058286,10706.752,10704.893,10745.68229,1.072983366,1.788088483,1.285103981,3.793203833,3.925169275,4.200966714,-0.936971727,-1.002852552,-0.711094614,0.434672057,0.181269505,0.954324726,5756.991833,5772.11815,5797.374629,0.517015264,1.085055775,0.573291243,2.226446267,2.203910475,2.428740714,1.767666569,0.684021895,0.545637305,0.88433289,0.1528144,0.348085637,1489.5968,1506.761725,1492.203771,-0.003986737,0.387758702,-0.107960408,0.850703833,0.58034203,0.513414664,0,0,0.4,6.066666667,3.95,4.271428571,67.20724603,70.06850955,69.18786933,36.5,36.275,36.37142857,24.8,23,23.32857143,-8.36,-46.905,-101.6114286,-7.937142857,-56.24174843,-40.99879743,-17.45701664,16.56463221,-58.96145264,-12.90198357,32.53804564,-6.156940917,-7.900001486,2.171629964,-2.612353864,-53.69708707,-32.45406986,32.95486436,20.09397679,-68.83046686,-48.15489793,-23.99380957,0.881183424,5.666666667,6.5,5.142857143,0.229755213,0.094745655,0.419800871
7/4/2018,36.7,36.3,34.288,34.67230045,37.46182564,37.50210992,38.20932897,38.16859015,-2.433523791,-1.337136736,-0.639520385,1.10541607,1.322283775,1.8195202,10701.007,10715.77175,10739.77629,0.778107307,1.758307314,1.260725086,4.111566233,3.66721455,4.250051857,-0.84262388,-0.78243646,-0.763148599,-0.203284177,0.18829543,0.877240026,5757.963167,5773.487525,5795.707914,0.332818184,1.078557966,0.597096721,2.380928267,2.038521225,2.476516386,1.67386095,0.910131391,0.46825348,0.659034097,0.252582892,0.322591472,1493.376867,1512.919175,1495.769214,-0.031180308,0.367608212,-0.017936851,0.866777297,0.59625233,0.556611527,0,0,0.4,5.5,4.3,4.171428571,66.70459,70.85444731,68.68826783,36.5,36.15,36.6,24.26666667,23.1,23.65714286,30.48,-29.3025,-105.22,-7.947142857,-57.807412,-41.07868536,-18.1687015,16.0168185,-58.76239864,-14.12275558,33.43985207,-7.108661917,-9.145403021,2.614180271,-3.35417965,-54.02739,-30.7516055,32.3401825,19.57260771,-70.46941971,-48.6690935,-23.55589229,0.921766682,6,6.5,5.428571429,0.187864763,0,0.397625643
7/5/2018,33.9,35.2,34.52962963,34.7279127,37.52078454,37.543891,38.22526504,38.20711369,-2.114693134,-0.917451483,-0.908156128,-0.172369963,1.745245925,1.758494829,10702.598,10717.732,10730.93957,0.50065357,1.605173398,1.325333557,4.2610194,3.575121325,4.221025829,-0.545482383,-0.461979115,-0.925352534,-0.82344131,0.680111905,0.626313255,5764.487,5768.42065,5792.593629,0.227597105,0.919690201,0.679851468,2.342486767,2.018365225,2.4629981,1.383226201,1.275322629,0.436881659,0.276822417,0.526594942,0.203351062,1507.837667,1507.7699,1499.871071,0.011846984,0.234575169,0.077086097,0.774259797,0.683659105,0.573862113,0,0,0.4,4.666666667,4.75,4.057142857,68.58096774,70.43252679,68.00235898,36.5,36,36.6,22.8,23.525,23.57142857,91.43333333,-18.7975,-99.34,-7.622142857,-59.63020879,-41.16135207,-18.991963,14.92996491,-58.54940579,-14.91986508,34.33380364,-8.097677117,-10.15935865,2.85124615,-4.124775607,-54.337499,-29.24014779,31.45961636,18.96861307,-72.07619614,-49.19517279,-23.50714229,0.931952649,5,6.25,5.571428571,0.246313997,0,0.343628067
7/6/2018,35,34.06666667,35.06071429,34.81124603,37.35804011,37.59357201,37.89910912,38.24886886,-1.2579713,-1.851169836,-0.81613212,-0.207968117,1.77194454,1.642867771,10712.979,10710.9795,10724.14829,0.230309313,1.296026102,1.445038462,4.1200568,3.71538795,4.158652686,0.163753161,-0.862957467,-0.845877254,-0.696037417,0.486195693,0.511087672,5766.727667,5762.255225,5789.091671,0.127298148,0.686388678,0.768112457,2.1263687,2.146572825,2.4228537,1.282913835,1.558772843,0.362983591,-0.063233547,0.66570875,0.193313987,1513.227667,1499.537475,1504.888386,-0.039042671,0.088373984,0.139160438,0.64197567,0.783233538,0.592554253,0,0,0.4,4.1,5.4,3.8,70.98573735,69.77914018,68.20958114,36.13333333,36.275,36.44285714,21.7,24.35,23.25714286,137.3066667,-8.585,-90.08428571,-8.223571429,-61.47559493,-41.21815921,-19.79067536,13.92641315,-58.31077879,-15.72421661,34.92554843,-9.35299666,-10.87652789,2.570080293,-5.091934643,-54.63920857,-27.6289275,30.58694421,17.60320564,-73.59194457,-49.65499886,-23.17415721,0.846614531,3.333333333,6,5.857142857,0.457727157,0,0.219127717
7/7/2018,33.3,34.43333333,35.25714286,34.96583787,37.81811471,37.65793721,38.42127796,38.29198377,-0.856721834,-2.196027486,-0.936042192,-0.155507693,1.271696903,1.776160086,10731.518,10706.5965,10717.69686,0.138402191,0.885395615,1.497060238,3.758835733,3.95114255,4.097596586,0.551989131,-0.746649345,-0.772443954,-0.508678737,0.069556868,0.612261346,5767.1665,5759.180625,5783.245543,0.030131309,0.436263622,0.83760831,1.788148967,2.2792252,2.380463843,1.544810446,1.577886416,0.365539813,-0.092742537,0.67413989,0.072266905,1503.5438,1496.4021,1509.985557,-0.175129837,0.012493551,0.197017069,0.4202438,0.844036533,0.624464353,0.166666667,0,0.4,4.166666667,5.575,3.6,73.4584217,67.38235634,69.5422466,35.36666667,36.55,36.12857143,21.33333333,24.3,23.11428571,141.6633333,17.7225,-79.18,-8.721428571,-63.27156507,-41.24266207,-20.58962786,13.33285115,-57.94010264,-16.57768757,35.21711607,-10.95962235,-11.88361768,2.178572343,-6.023233136,-54.70292321,-27.28952979,29.68988486,15.95242907,-74.98707529,-50.03876771,-22.77440279,0.771842761,1.333333333,6,6.142857143,0.81390732,0,0.045671917
7/8/2018,35,32.2,34.96428571,35.10512358,37.40603322,37.81995282,37.98111661,38.45935276,-1.457511576,-1.753568614,-1.084767863,-0.11054161,0.650602928,1.879742671,10758.81267,10702.317,10712.72671,0.200296859,0.638730558,1.485707318,3.327140067,4.117173925,3.9893968,0.522708764,-0.517286474,-0.786851753,-0.53771936,-0.287361357,0.721063189,5770.1036,5760.630875,5775.132471,-0.000244869,0.275909594,0.874149448,1.496819067,2.311130325,2.307179786,1.447209224,1.611640171,0.52727898,-0.22014643,0.478115887,0.239885994,1493.501133,1499.8919,1507.616286,-0.259501097,-0.022158938,0.249406523,0.218810098,0.808046123,0.659212737,0.166666667,0,0.4,3.7,5.1,4.057142857,74.97801586,67.77571302,69.56549099,34.63333333,36.4,36.05714286,21.5,23.35,23.17142857,120.72,63.3,-66.9,-10.06357143,-64.48199336,-41.26867314,-21.12427236,12.82301015,-57.06933507,-17.36241357,34.781699,-12.01676176,-12.67998311,1.662508826,-6.20251095,-53.245088,-26.30799107,28.45439743,13.95063222,-75.89192357,-50.11630957,-22.49042986,0.707286552,1,5,6.285714286,1.22647995,0,0
7/9/2018,28.3,32.56666667,35,35.21838889,37.97240873,37.93310788,38.67247411,38.57248185,-1.470525072,-1.883703577,-1.169355588,-0.50399481,-0.049181647,1.972886671,10777.02367,10708.5885,10706.76143,0.264320119,0.412413994,1.504240503,2.870335633,4.146068225,3.886911486,0.412094047,-0.357057802,-0.898860774,-0.654818543,-0.748263645,0.65361406,5776.033933,5764.81575,5767.1963,-0.014388942,0.19137331,0.871908069,1.217231533,2.216816975,2.239442543,1.14356098,1.391224079,0.974617913,-0.531161833,0.165461115,0.40810731,1489.706533,1506.73525,1500.417871,-0.234024291,-0.037106662,0.250010097,0.060073808,0.698204793,0.678558309,0.433333333,0,0,3.833333333,4.575,4.585714286,77.82044008,69.95083648,68.40434372,34.23333333,36.275,36.52857143,22.23333333,22.525,23.45714286,103.35,107.1225,-51.24571429,-11.12785714,-65.63399707,-41.18039429,-21.51761407,12.62931972,-56.21715921,-18.07815479,33.49961593,-12.63584881,-13.60335146,1.079299997,-6.0923866,-52.41075171,-25.35086721,27.23739714,12.03525996,-77.178175,-49.99103114,-21.72301757,0.64773034,1,4,6.142857143,1.4964467,0,0
7/10/2018,34.4,32.76666667,35.27857143,35.28930726,37.74834578,37.97224199,38.33003009,38.6041301,-0.876242078,-1.359910354,-1.619250743,-0.151760517,-0.174243557,1.607537294,10782.67,10725.171,10705.68971,0.463783116,0.184459734,1.481614862,2.3654405,3.925366475,3.868612657,-0.161584245,0.370071299,-0.974617913,-1.00143209,-0.637956227,0.289870599,5775.2976,5766.811625,5765.635443,0.070031185,0.071100657,0.841609842,0.987761883,1.950502225,2.213568671,0.875699849,1.410744324,1.148441041,-1.07543874,-0.05866668,0.466322324,1487.484833,1506.86235,1499.405329,-0.133039773,-0.115863774,0.2198678,-0.013762898,0.521191508,0.696211374,2.133333333,0.125,0,3.6,4.15,4.857142857,83.66464728,72.07073809,68.84225376,31.66666667,35.7,36.37142857,22.76666667,21.7,23.77142857,94.41666667,130.24,-30.38571429,-11.365,-66.74974279,-41.05407536,-21.89540093,12.80502294,-55.35771779,-18.65440914,32.45087829,-12.71706832,-14.52404325,0.647537704,-5.765675493,-51.47417321,-24.5413875,26.03725607,10.14758291,-78.3567,-49.82259536,-20.40899714,0.578601001,1,2.75,6.142857143,1.569396367,0.048808242,0
7/11/2018,35.6,35.2,35.72857143,35.34148035,38.37780664,38.0747945,39.0017578,38.71854803,-0.468485864,-1.021559453,-1.807016902,0.2922795,-0.261365332,1.229340473,10779.9805,10745.67125,10709.444,0.594724357,0.205372722,1.338221597,1.9641874,3.5288543,3.857650986,-0.5140331,0.506713009,-0.808231068,-1.340551267,-0.538187745,0.020475599,5768.080167,5769.7362,5766.834229,0.123353203,0.026112304,0.758955203,0.84101435,1.648048425,2.1852671,0.857806292,1.441651377,1.237444059,-1.4707655,-0.181269508,0.426776266,1480.469,1499.9851,1504.5439,-0.083063426,-0.193399529,0.196698846,-0.018086597,0.322070723,0.712191601,4.066666667,0.125,0,3.766666667,3.75,4.814285714,87.64029186,73.98078242,69.07593703,29.63333333,35,36.3,23.7,21.275,23.6,78.63666667,130.98,-3.681428571,-11.01214286,-67.53204529,-40.89486107,-22.26543764,13.03493322,-54.48354386,-19.49046507,31.44792121,-12.01056207,-15.73891618,0.378536254,-5.370735036,-50.30499721,-24.04964171,24.80300454,8.302129029,-79.17019214,-49.62521336,-18.75989157,0.508224844,1,1.25,6.285714286,1.441192733,0.40303974,0
7/12/2018,35.6,35.6,36.06666667,35.4308579,38.46810415,38.15623393,39.03369367,38.79811786,-0.110614718,-1.40057753,-1.430555048,0.775664847,-0.297900282,0.923410544,10781.37183,10764.40775,10711.246,0.726431126,0.235163906,1.131807758,1.815324133,3.1030554,3.869077643,-0.756951696,0.36112452,-0.49776623,-1.378959787,-0.62179657,0.035731956,5763.893067,5773.47595,5766.7348,0.120640485,0.009883774,0.623078874,0.835324283,1.37287555,2.157274457,0.879495452,1.211475163,1.321567017,-1.3550715,-0.440527073,0.419549574,1478.457767,1493.1369,1507.798943,-0.126314716,-0.221510119,0.139120233,0.050536302,0.162565301,0.722487973,3.8,0.325,0,3,3.95,4.714285714,86.81183684,76.88044073,69.63900148,29.46666667,34.575,36.21428571,23.5,22.1,23.21428571,58.37666667,116.06,28.44428571,-10.61857143,-68.05943336,-40.72389993,-22.57174043,13.19321465,-53.60853621,-19.71551321,30.76146007,-11.10157621,-16.92524346,0.507822692,-4.882289621,-49.00649079,-23.60489221,23.78191889,6.68790505,-79.5627,-49.40110364,-16.24783261,0.431344031,1,1,5.714285714,1.292279167,0.707480437,0
7/13/2018,35.6,35.76666667,36.32857143,35.52644558,38.80662099,38.2239723,39.39025428,38.85929713,-0.35570223,-1.073613437,-1.596941892,0.764423327,-0.132087857,0.923410544,10779.0645,10777.43925,10711.83643,0.554472056,0.359565086,0.839290335,2.067421567,2.60940425,3.888817457,-0.895762323,0.126068245,-0.422938627,-0.88245932,-0.867002232,-0.02047564,5774.425767,5773.239075,5764.171986,-0.015297042,0.028150434,0.446778451,1.027587833,1.096547113,2.137913914,0.610007635,1.105333834,1.440547554,-0.779880414,-0.817820575,0.353304908,1483.753667,1487.555225,1505.4047,-0.263188185,-0.1863616,0.033766846,0.183777012,0.029387581,0.722694451,1.933333333,1.725,0,3.333333333,3.775,4.842857143,79.78104214,81.57992054,70.29625325,32.8,32.35,36.21428571,23.86666667,22.5,23.21428571,50.17333333,98.0725,53.94,-11.53285714,-68.79741314,-40.5511075,-22.87586214,13.43517158,-52.74997207,-19.48889229,30.28291814,-10.11030361,-18.13928286,1.460065906,-4.292596343,-47.6756685,-23.11278521,23.07437782,5.910334979,-80.08428243,-49.1438065,-13.41388396,0.353846151,1,1,4.857142857,1.1865356,0.88256015,0
7/14/2018,36.1,35.93333333,36.08571429,35.57185374,38.75882841,38.35511808,39.38840355,39.01063593,-0.145317374,-0.730382475,-1.622039349,1.281533227,0.074475063,0.66003779,10765.08267,10782.01812,10717.27714,0.225631925,0.547614346,0.565255576,2.470896533,2.18286805,3.868725343,-0.746107116,-0.292803665,-0.190089998,-0.04215572,-1.162092142,-0.178258391,5784.9339,5770.42145,5762.603143,-0.212779233,0.096028725,0.262206917,1.259521067,0.937697463,2.068763957,0.748818261,0.926398262,1.563711,0.164407219,-1.21478673,0.345475993,1486.0706,1482.679,1499.462829,-0.405431761,-0.124349721,-0.067916472,0.298750713,-0.006677074,0.662411076,0,3.05,0.071428571,4.4,3.45,4.971428571,73.96991482,84.61718504,69.98638435,35.76666667,30.7,36.04285714,23.86666667,23.05,23.02857143,62.02,83.71,70.84,-11.79928571,-69.06138079,-40.4080125,-23.19902043,13.72560272,-51.90987043,-18.90167293,30.23681671,-9.039974014,-19.34690793,2.658587228,-3.812906529,-46.37521586,-23.27822686,22.52444932,5.529738193,-80.59416886,-48.90021671,-10.72719013,0.275405737,1.333333333,1,4,1.193226433,0.8735038,0
7/15/2018,36.1,36.3,35.41785714,35.64404762,38.50764868,38.42959964,39.2353602,39.08565629,0.041209405,-0.390404886,-1.626687026,1.688101547,0.36675456,0.324398126,10746.41867,10781.32713,10726.52943,0.164881063,0.629764606,0.450830401,2.734800333,1.96919345,3.778587986,-0.558495879,-0.598620826,-0.071574229,0.505868367,-1.25272689,-0.394657644,5790.3872,5768.81805,5764.690614,-0.146123049,0.100547789,0.157557681,1.375588433,0.876754463,1.962139786,1.130547483,0.785689834,1.541169766,0.770044119,-1.291720875,0.178860609,1482.738233,1481.854375,1497.153,-0.343309965,-0.121620333,-0.123877006,0.28141061,0.036359955,0.555516398,0,3.05,0.071428571,5.866666667,3.425,4.5,69.0932568,85.75580646,70.86241424,36.7,30.7,35.64285714,24.43333333,23.6,22.55714286,82.30333333,69.3025,87.90857143,-9.514285714,-68.8205155,-40.3117595,-23.44515771,14.01274858,-51.09905679,-18.26036614,30.26873729,-7.701286279,-20.2445075,3.764606856,-3.588313471,-45.10885607,-23.09093243,21.93916496,5.290263693,-81.148032,-48.62085314,-8.815500771,0.198009286,1.666666667,1,3.285714286,1.2846424,0.75682985,0
7/16/2018,36.7,36.66666667,35.39642857,35.76267007,38.16304679,38.53126174,38.81464413,39.18332387,0.50318852,-0.237496306,-1.706627075,2.014105633,0.819225745,-0.244101574,10737.94867,10778.96987,10737.91786,0.459241227,0.577179038,0.34894519,2.8297952,2.0072187,3.599325686,-0.185442321,-0.854824032,-0.027421296,0.327877647,-1.037732815,-0.708215744,5788.556333,5772.03295,5769.623543,0.162385764,0.027469359,0.103189488,1.4360109,0.954314337,1.788423214,1.92545521,0.705168826,1.285082751,1.090427433,-1.004359511,-0.133091577,1483.109167,1483.090575,1499.437229,-0.128764337,-0.208234521,-0.121499932,0.31141422,0.122164984,0.424720085,0.1,2.85,0.185714286,6.266666667,3.4,4.257142857,69.40114939,83.05037209,73.32352374,35.93333333,31.275,35.4,24.63333333,23.725,22.4,97.99333333,58.19,105.5057143,-5.922857143,-67.442715,-40.22144543,-23.70132364,14.34645808,-50.28662814,-17.73758786,29.77402843,-6.007066636,-20.64760329,4.442137599,-3.504220964,-43.88092593,-23.23110307,21.37184332,5.186979907,-81.82632557,-48.33833443,-7.030721771,0.122172436,2,1,2.714285714,1.4164498,0.650126825,0
7/17/2018,37.2,37.4,35.37857143,35.87721088,38.67951462,38.61054417,39.45695683,39.2543022,0.550904673,-0.182188947,-1.15262395,1.718078933,1.14944537,-0.164607969,10744.817,10768.82763,10749.81343,0.686809755,0.369000953,0.304169755,2.937831233,2.261960075,3.256826771,-0.033618199,-0.731195818,0.142218923,-0.079627437,-0.442634865,-0.793731597,5793.815533,5777.648675,5770.448471,0.389335813,-0.116079089,0.070642312,1.562940133,1.14151685,1.537899221,1.912983943,0.83123707,1.181439549,0.653413367,-0.284902261,-0.494426134,1498.9331,1481.618325,1498.5577,0.012526219,-0.328643712,-0.123224916,0.420653137,0.227708134,0.291925334,0.1,1.45,0.985714286,5.933333333,4.05,3.914285714,69.45887028,77.34613569,77.03955632,35.73333333,33.775,33.97142857,25,23.875,22.15714286,86.20666667,59.4125,114.8871429,-4.852857143,-66.11368186,-40.17148871,-23.94876564,14.69093336,-49.51677564,-17.39256429,29.17063414,-4.110344493,-21.022848,4.996111506,-3.430270029,-42.65236207,-23.96222179,20.75707325,5.528140764,-82.46147271,-48.06906536,-5.361251486,0.056627214,1.666666667,1.25,2,1.5573413,0.59137635,0.100537453
7/18/2018,38.3,38.3,35.53928571,35.93376795,38.60197763,38.66504315,39.32330661,39.30831646,0.537891177,-0.008133435,-0.784527914,1.335867267,1.413621095,-0.024088976,10756.14833,10756.15575,10760.37521,0.667383426,0.307382135,0.372237708,3.227830167,2.54715315,2.858282771,0.080249893,-0.63196791,0.069250391,-0.308204997,0.132087835,-0.882057826,5801.771333,5785.548325,5769.026471,0.357806701,-0.1015594,0.067786975,1.851027433,1.277685025,1.302176679,1.6467495,0.990245727,1.191432055,0.439356067,0.388886339,-0.733910647,1513.370133,1483.5563,1491.621057,-0.047662218,-0.316805237,-0.146112628,0.63521592,0.26098286,0.176289015,0.1,0,1.814285714,5.4,5,3.757142857,69.84981791,71.84553017,79.83485789,35.73333333,36,32.7,24.63333333,24.15,22.31428571,56.59333333,72.0525,108.5471429,-5.992142857,-64.94071671,-40.0983325,-24.18166614,14.97845279,-48.794942,-17.36572636,28.549671,-2.024371064,-21.385787,5.916055435,-3.316409864,-41.41270836,-24.6588295,20.14603782,6.230876121,-83.09513629,-47.798758,-3.315789414,-0.001775145,1.333333333,1.5,1.142857143,1.648492433,0.6394171,0.248011037
7/19/2018,39.4,39.03333333,35.86785714,35.9510393,38.46912176,38.70310843,39.08177481,39.35127915,0.052053985,0.222856123,-0.847736325,0.9798858,1.748056335,0.162199059,10757.494,10746.4025,10771.67807,0.380607292,0.376786614,0.445707,3.6250654,2.768072,2.551170571,-0.022773618,-0.426192001,-0.118051001,-0.345676727,0.24239526,-0.946295091,5807.5975,5790.5304,5769.369,0.153414181,0.058778319,0.057350936,2.129622067,1.4048293,1.142496436,1.155490018,1.489638644,1.069198144,0.2815064,0.829764689,-0.832474684,1519.325433,1486.579125,1486.845843,-0.166915844,-0.210071737,-0.180712089,0.790960013,0.317823423,0.114552873,0,0.075,1.814285714,5.166666667,5.85,3.542857143,69.44976835,69.9923565,81.13675335,36.5,36.125,32.38571429,24.06666667,24.575,22.7,25.11333333,87.9025,91.33857143,-6.952142857,-63.73104993,-40.00193207,-24.37800564,15.5835051,-48.08175014,-17.73930571,28.5106285,0.037503364,-21.38337857,7.102461935,-3.21377155,-40.19939121,-25.29793329,19.60332918,7.413698336,-83.68867986,-47.54112871,-1.261760486,-0.050883342,1,1.75,1,1.648084,0.7432548,0.35815705
7/20/2018,39.4,39.23333333,35.69642857,35.94143046,39.19408102,38.70553269,40.01785244,39.35653746,-0.407756215,0.49776623,-0.765937206,0.7588026,1.864687075,0.252131221,10757.24967,10743.142,10778.13579,0.269803563,0.468254228,0.443096644,3.8626593,2.914767325,2.377125957,0.054222901,-0.084587725,-0.311859141,-0.168622783,0.159489048,-0.873626699,5806.678833,5792.191,5773.747657,0.090399901,0.187395552,0.009530087,2.2169107,1.543031075,1.066993136,1.12675188,1.808469302,0.893051177,0.442166453,0.790068075,-0.801560506,1515.213767,1493.0029,1485.925986,-0.192077063,-0.121857909,-0.21928728,0.821875697,0.405365228,0.09555448,0,0.075,1.814285714,5.633333333,6,3.585714286,69.0840036,69.6045068,80.80897265,36.7,35.975,32.54285714,23.86666667,24.725,23.08571429,5.336666667,86.4375,77.54428571,-5.835714286,-62.4651435,-39.86923643,-24.58581336,16.15367771,-47.3825405,-17.91661657,28.54444307,2.260600721,-20.41960079,8.411842292,-3.082614386,-39.00980236,-25.00616586,19.33664361,9.24633505,-84.28007243,-47.255176,0.712377443,-0.009999999,1.333333333,1.75,1,1.4521194,0.869480625,0.412883929
7/21/2018,38.9,39.43333333,36.26785714,35.90699169,38.86085652,38.6762509,39.47156293,39.32847026,-0.759120612,0.504272978,-0.479640289,0.582685443,1.454371625,0.591785704,10759.73,10749.455,10774.76007,0.214943619,0.638695762,0.40962188,3.888942367,3.114853375,2.306308829,0.363293436,-0.012200153,-0.487076572,-0.025293413,-0.067449122,-0.68211939,5801.047267,5798.1764,5776.641071,0.063872745,0.326380051,-0.036317543,2.136059933,1.7213148,1.075621864,1.400035301,1.663694156,0.850292547,0.511957543,0.595097975,-0.623703609,1510.124633,1504.03095,1484.132543,-0.214803187,-0.04847808,-0.244813452,0.75711819,0.513331765,0.124220549,0,0.075,1.742857143,6,5.75,3.857142857,69.11469076,68.75545748,80.05406923,36.86666667,35.975,32.87142857,24.23333333,24.725,23.4,-7.33,67.9825,74.41428571,-3.203571429,-61.12786893,-39.74478143,-24.74580479,16.29089964,-46.82711386,-18.20878429,28.56784029,4.589736364,-19.39688829,9.701763056,-2.936377071,-37.98881643,-24.31887471,18.99200896,11.12540634,-84.85157957,-47.06147007,2.518487086,0.019649198,1.666666667,1.5,1.142857143,1.137754903,0.9808666,0.410576371
7/22/2018,40,40.56666667,36.625,35.93454271,38.82930264,38.69203258,39.34846272,39.34148,-0.435952123,0.230989558,-0.205427333,0.106794427,1.216894525,0.933046126,10766.21933,10754.709,10766.36636,0.271045638,0.538581286,0.430528802,3.9230678,3.4357708,2.297310686,0.736346994,-0.024400305,-0.58142442,0.375654117,-0.39626356,-0.499043209,5796.51,5803.438125,5778.061971,-0.002579368,0.283431241,-0.005168284,2.100627733,1.970354525,1.09054045,1.545894904,1.508345545,0.933485969,0.566759943,0.4633614,-0.408107306,1506.753167,1514.019525,1482.233171,-0.318650297,-0.077776146,-0.216630175,0.704163077,0.699985475,0.141381664,0,0.075,1.742857143,6.133333333,5.325,4.471428571,67.42915981,70.25974016,78.61471375,37.76666667,35.975,33.27142857,24.46666667,24.3,23.95714286,-15.96,45.01,74.87428571,-1.217142857,-59.77711393,-39.56519014,-24.87371293,16.20985957,-46.62631771,-18.46919529,28.57508057,7.004571579,-18.13150695,10.96742386,-2.818085664,-38.25164629,-24.64941521,18.88061525,12.97580326,-85.50609171,-47.09489314,4.699597371,0.031876585,2,1.25,1.285714286,0.793621007,1.015836,0.383083814
